time	X	Y
1151.000	1.031	7.027
1152.000	1.028	7.024
1153.000	1.099	7.095
1154.000	1.108	7.104
1155.000	1.100	7.097
1156.000	1.062	7.058
1157.000	1.072	7.068
1158.000	1.069	7.065
1159.000	1.072	7.067
1160.000	1.056	7.052
1161.000	1.067	7.062
1162.000	1.041	7.036
1163.000	1.094	7.090
1164.000	1.126	7.121
1165.000	1.146	7.141
1166.000	1.105	7.100
1167.000	1.046	7.041
1168.000	1.003	6.998
1169.000	0.983	6.978
1170.000	0.961	6.955
1171.000	0.924	6.918
1172.000	0.981	6.975
1173.000	0.975	6.969
1174.000	0.980	6.974
1175.000	1.033	7.027
1176.000	0.990	6.984
1177.000	0.966	6.960
1178.000	0.958	6.952
1179.000	0.999	6.992
1180.000	1.011	7.004
1181.000	1.080	7.073
1182.000	1.053	7.046
1183.000	1.033	7.025
1184.000	1.008	7.001
1185.000	0.972	6.965
1186.000	0.937	6.929
1187.000	0.938	6.930
1188.000	0.952	6.944
1189.000	0.959	6.951
1190.000	0.961	6.953
1191.000	1.014	7.005
1192.000	1.034	7.025
1193.000	1.012	7.003
1194.000	0.988	6.980
1195.000	1.013	7.004
1196.000	1.047	7.037
1197.000	1.078	7.069
1198.000	1.084	7.075
1199.000	1.068	7.058
1200.000	1.044	7.035
1201.000	1.035	7.025
1202.000	1.013	7.003
1203.000	1.002	6.992
1204.000	1.017	7.006
1205.000	1.026	7.015
1206.000	0.981	6.970
1207.000	0.970	6.960
1208.000	0.976	6.965
1209.000	0.945	6.934
1210.000	0.946	6.935
1211.000	0.999	6.988
1212.000	0.970	6.959
1213.000	0.982	6.971
1214.000	0.974	6.963
1215.000	1.002	6.991
1216.000	1.022	7.011
1217.000	1.054	7.042
1218.000	1.044	7.032
1219.000	1.067	7.055
1220.000	1.118	7.105
1221.000	1.155	7.142
1222.000	1.163	7.150
1223.000	1.146	7.133
1224.000	1.170	7.157
1225.000	1.142	7.130
1226.000	1.138	7.125
1227.000	1.090	7.077
1228.000	1.072	7.059
1229.000	1.044	7.031
1230.000	1.032	7.019
1231.000	1.023	7.009
1232.000	1.001	6.987
1233.000	1.040	7.026
1234.000	1.008	6.994
1235.000	1.046	7.032
1236.000	1.035	7.021
1237.000	0.994	6.979
1238.000	1.000	6.985
1239.000	1.008	6.994
1240.000	0.985	6.971
1241.000	1.038	7.023
1242.000	1.065	7.050
1243.000	1.070	7.054
1244.000	1.073	7.058
1245.000	1.060	7.045
1246.000	1.074	7.058
1247.000	1.091	7.075
1248.000	1.063	7.047
1249.000	1.049	7.033
1250.000	1.079	7.063
1251.000	1.078	7.062
1252.000	1.008	6.992
1253.000	0.990	6.974
1254.000	0.976	6.959
1255.000	1.005	6.988
1256.000	0.995	6.979
1257.000	0.987	6.970
1258.000	1.051	7.034
1259.000	1.059	7.042
1260.000	1.049	7.032
1261.000	1.108	7.091
1262.000	1.082	7.064
1263.000	1.084	7.066
1264.000	1.084	7.066
1265.000	1.107	7.089
1266.000	1.124	7.106
1267.000	1.110	7.092
1268.000	1.128	7.110
1269.000	1.082	7.064
1270.000	1.102	7.083
1271.000	1.108	7.089
1272.000	1.072	7.053
1273.000	1.062	7.043
1274.000	1.050	7.031
1275.000	1.046	7.027
1276.000	1.005	6.986
1277.000	1.015	6.996
1278.000	0.997	6.977
1279.000	0.984	6.964
1280.000	1.022	7.001
1281.000	1.031	7.011
1282.000	1.045	7.025
1283.000	1.060	7.039
1284.000	1.034	7.014
1285.000	1.069	7.048
1286.000	1.075	7.054
1287.000	1.066	7.045
1288.000	1.075	7.054
1289.000	1.079	7.058
1290.000	1.104	7.083
1291.000	1.123	7.102
1292.000	1.094	7.073
1293.000	1.136	7.114
1294.000	1.173	7.151
1295.000	1.204	7.182
1296.000	1.209	7.187
1297.000	1.209	7.187
1298.000	1.221	7.198
1299.000	1.182	7.159
1300.000	1.153	7.130
1301.000	1.161	7.138
1302.000	1.164	7.141
1303.000	1.217	7.194
1304.000	1.213	7.190
1305.000	1.193	7.170
1306.000	1.206	7.182
1307.000	1.165	7.142
1308.000	1.121	7.098
1309.000	1.174	7.150
1310.000	1.160	7.136
1311.000	1.179	7.155
1312.000	1.153	7.129
1313.000	1.172	7.148
1314.000	1.184	7.159
1315.000	1.199	7.175
1316.000	1.190	7.166
1317.000	1.238	7.213
1318.000	1.203	7.178
1319.000	1.190	7.165
1320.000	1.230	7.205
1321.000	1.226	7.201
1322.000	1.234	7.209
1323.000	1.243	7.218
1324.000	1.215	7.189
1325.000	1.294	7.268
1326.000	1.256	7.230
1327.000	1.194	7.168
1328.000	1.188	7.162
1329.000	1.206	7.180
1330.000	1.160	7.134
1331.000	1.156	7.130
1332.000	1.152	7.125
1333.000	1.125	7.098
1334.000	1.089	7.062
1335.000	1.090	7.062
1336.000	1.092	7.065
1337.000	1.126	7.099
1338.000	1.081	7.053
1339.000	1.097	7.070
1340.000	1.068	7.040
1341.000	1.009	6.981
1342.000	0.976	6.948
1343.000	0.906	6.878
1344.000	0.895	6.867
1345.000	0.886	6.858
1346.000	0.859	6.830
1347.000	0.805	6.776
1348.000	0.786	6.757
1349.000	0.747	6.718
1350.000	0.756	6.726
1351.000	0.788	6.759
1352.000	0.787	6.757
1353.000	0.819	6.789
1354.000	0.833	6.804
1355.000	0.897	6.867
1356.000	0.841	6.811
1357.000	0.854	6.824
1358.000	0.850	6.820
1359.000	0.868	6.838
1360.000	0.854	6.824
1361.000	0.843	6.812
1362.000	0.868	6.838
1363.000	0.874	6.844
1364.000	0.821	6.790
1365.000	0.783	6.752
1366.000	0.776	6.745
1367.000	0.800	6.769
1368.000	0.805	6.773
1369.000	0.797	6.766
1370.000	0.816	6.784
1371.000	0.862	6.830
1372.000	0.863	6.831
1373.000	0.843	6.811
1374.000	0.853	6.821
1375.000	0.856	6.824
1376.000	0.908	6.875
1377.000	0.904	6.872
1378.000	0.907	6.875
1379.000	0.920	6.888
1380.000	0.886	6.853
1381.000	0.868	6.835
1382.000	0.860	6.827
1383.000	0.821	6.787
1384.000	0.833	6.800
1385.000	0.856	6.823
1386.000	0.828	6.794
1387.000	0.844	6.811
1388.000	0.867	6.833
1389.000	0.829	6.795
1390.000	0.875	6.841
1391.000	0.857	6.823
1392.000	0.893	6.859
1393.000	0.907	6.873
1394.000	0.906	6.872
1395.000	0.877	6.842
1396.000	0.863	6.827
1397.000	0.895	6.859
1398.000	0.895	6.860
1399.000	0.887	6.852
1400.000	0.903	6.867
1401.000	0.917	6.881
1402.000	0.880	6.844
1403.000	0.874	6.838
1404.000	0.860	6.824
1405.000	0.835	6.799
1406.000	0.829	6.793
1407.000	0.866	6.830
1408.000	0.876	6.840
1409.000	0.915	6.878
1410.000	0.939	6.902
1411.000	0.964	6.927
1412.000	0.916	6.879
1413.000	0.876	6.839
1414.000	0.876	6.839
1415.000	0.856	6.819
1416.000	0.816	6.778
1417.000	0.814	6.776
1418.000	0.816	6.778
1419.000	0.818	6.780
1420.000	0.835	6.797
1421.000	0.866	6.827
1422.000	0.896	6.858
1423.000	0.926	6.887
1424.000	0.973	6.935
1425.000	0.986	6.947
1426.000	1.011	6.972
1427.000	1.006	6.967
1428.000	1.024	6.985
1429.000	0.999	6.960
1430.000	0.984	6.945
1431.000	0.990	6.950
1432.000	1.004	6.964
1433.000	0.977	6.937
1434.000	0.990	6.950
1435.000	0.996	6.956
1436.000	1.011	6.970
1437.000	1.043	7.002
1438.000	1.019	6.979
1439.000	1.010	6.970
1440.000	1.039	6.998
1441.000	0.952	6.911
1442.000	0.968	6.927
1443.000	0.969	6.928
1444.000	0.903	6.862
1445.000	0.874	6.833
1446.000	0.870	6.828
1447.000	0.847	6.806
1448.000	0.891	6.849
1449.000	0.923	6.881
1450.000	0.937	6.895
1451.000	0.948	6.906
1452.000	0.929	6.886
1453.000	0.935	6.893
1454.000	0.932	6.890
1455.000	0.873	6.830
1456.000	0.864	6.821
1457.000	0.857	6.814
1458.000	0.866	6.822
1459.000	0.852	6.808
1460.000	0.804	6.760
1461.000	0.801	6.758
1462.000	0.763	6.719
1463.000	0.734	6.691
1464.000	0.721	6.677
1465.000	0.755	6.711
1466.000	0.728	6.684
1467.000	0.747	6.703
1468.000	0.738	6.694
1469.000	0.759	6.715
1470.000	0.804	6.759
1471.000	0.838	6.794
1472.000	0.852	6.807
1473.000	0.835	6.790
1474.000	0.848	6.803
1475.000	0.839	6.793
1476.000	0.846	6.801
1477.000	0.806	6.760
1478.000	0.800	6.755
1479.000	0.835	6.790
1480.000	0.859	6.813
1481.000	0.859	6.813
1482.000	0.860	6.814
1483.000	0.875	6.829
1484.000	0.871	6.825
1485.000	0.824	6.777
1486.000	0.841	6.794
1487.000	0.801	6.755
1488.000	0.819	6.772
1489.000	0.833	6.786
1490.000	0.814	6.767
1491.000	0.832	6.784
1492.000	0.865	6.818
1493.000	0.833	6.786
1494.000	0.839	6.792
1495.000	0.805	6.757
1496.000	0.808	6.761
1497.000	0.832	6.784
1498.000	0.840	6.792
1499.000	0.776	6.728
1500.000	0.767	6.719
1501.000	0.739	6.691
1502.000	0.745	6.696
1503.000	0.782	6.733
1504.000	0.831	6.782
1505.000	0.831	6.782
1506.000	0.846	6.797
1507.000	0.892	6.843
1508.000	0.875	6.825
1509.000	0.836	6.786
1510.000	0.821	6.772
1511.000	0.786	6.736
1512.000	0.786	6.736
1513.000	0.800	6.750
1514.000	0.764	6.714
1515.000	0.758	6.708
1516.000	0.743	6.692
1517.000	0.817	6.767
1518.000	0.837	6.786
1519.000	0.838	6.787
1520.000	0.794	6.743
1521.000	0.740	6.688
1522.000	0.741	6.690
1523.000	0.753	6.702
1524.000	0.815	6.763
1525.000	0.817	6.765
1526.000	0.800	6.748
1527.000	0.759	6.708
1528.000	0.766	6.714
1529.000	0.745	6.693
1530.000	0.781	6.728
1531.000	0.814	6.761
1532.000	0.791	6.738
1533.000	0.766	6.713
1534.000	0.737	6.684
1535.000	0.739	6.686
1536.000	0.738	6.685
1537.000	0.708	6.655
1538.000	0.699	6.646
1539.000	0.724	6.670
1540.000	0.749	6.696
1541.000	0.711	6.658
1542.000	0.709	6.655
1543.000	0.702	6.648
1544.000	0.736	6.682
1545.000	0.706	6.652
1546.000	0.766	6.711
1547.000	0.727	6.672
1548.000	0.705	6.651
1549.000	0.688	6.633
1550.000	0.690	6.635
1551.000	0.668	6.613
1552.000	0.670	6.615
1553.000	0.675	6.620
1554.000	0.688	6.633
1555.000	0.694	6.638
1556.000	0.668	6.612
1557.000	0.690	6.635
1558.000	0.717	6.661
1559.000	0.730	6.674
1560.000	0.773	6.717
1561.000	0.783	6.726
1562.000	0.759	6.702
1563.000	0.739	6.682
1564.000	0.691	6.634
1565.000	0.692	6.635
1566.000	0.682	6.625
1567.000	0.687	6.630
1568.000	0.664	6.607
1569.000	0.648	6.591
1570.000	0.675	6.618
1571.000	0.676	6.618
1572.000	0.653	6.595
1573.000	0.668	6.611
1574.000	0.699	6.641
1575.000	0.683	6.625
1576.000	0.672	6.614
1577.000	0.724	6.665
1578.000	0.724	6.666
1579.000	0.726	6.667
1580.000	0.752	6.694
1581.000	0.780	6.721
1582.000	0.765	6.706
1583.000	0.738	6.679
1584.000	0.750	6.691
1585.000	0.741	6.682
1586.000	0.773	6.714
1587.000	0.753	6.693
1588.000	0.735	6.675
1589.000	0.771	6.711
1590.000	0.821	6.761
1591.000	0.831	6.771
1592.000	0.812	6.751
1593.000	0.793	6.733
1594.000	0.817	6.757
1595.000	0.802	6.742
1596.000	0.809	6.748
1597.000	0.887	6.826
1598.000	0.893	6.832
1599.000	0.927	6.866
1600.000	0.885	6.823
1601.000	0.892	6.831
1602.000	0.914	6.853
1603.000	0.916	6.855
1604.000	0.947	6.885
1605.000	0.952	6.890
1606.000	0.962	6.900
1607.000	0.932	6.870
1608.000	0.940	6.878
1609.000	0.940	6.877
1610.000	0.916	6.853
1611.000	0.907	6.844
1612.000	0.975	6.912
1613.000	0.973	6.910
1614.000	1.031	6.968
1615.000	1.025	6.962
1616.000	1.070	7.006
1617.000	1.101	7.038
1618.000	1.134	7.070
1619.000	1.135	7.071
1620.000	1.114	7.050
1621.000	1.110	7.046
1622.000	1.093	7.029
1623.000	1.115	7.051
1624.000	1.114	7.049
1625.000	1.097	7.032
1626.000	1.094	7.030
1627.000	1.098	7.033
1628.000	1.088	7.023
1629.000	1.054	6.989
1630.000	1.063	6.997
1631.000	1.081	7.015
1632.000	1.130	7.064
1633.000	1.137	7.072
1634.000	1.162	7.096
1635.000	1.140	7.074
1636.000	1.163	7.098
1637.000	1.169	7.103
1638.000	1.204	7.138
1639.000	1.177	7.111
1640.000	1.184	7.118
1641.000	1.191	7.125
1642.000	1.166	7.099
1643.000	1.187	7.120
1644.000	1.182	7.115
1645.000	1.136	7.069
1646.000	1.134	7.067
1647.000	1.133	7.066
1648.000	1.139	7.071
1649.000	1.133	7.065
1650.000	1.183	7.115
1651.000	1.114	7.046
1652.000	1.070	7.002
1653.000	1.071	7.002
1654.000	1.097	7.029
1655.000	1.137	7.069
1656.000	1.149	7.081
1657.000	1.187	7.119
1658.000	1.131	7.063
1659.000	1.125	7.056
1660.000	1.148	7.079
1661.000	1.150	7.081
1662.000	1.163	7.094
1663.000	1.166	7.097
1664.000	1.189	7.120
1665.000	1.184	7.114
1666.000	1.182	7.112
1667.000	1.175	7.105
1668.000	1.203	7.133
1669.000	1.195	7.125
1670.000	1.218	7.148
1671.000	1.202	7.132
1672.000	1.154	7.084
1673.000	1.141	7.071
1674.000	1.144	7.073
1675.000	1.133	7.062
1676.000	1.111	7.040
1677.000	1.140	7.068
1678.000	1.152	7.081
1679.000	1.126	7.055
1680.000	1.114	7.042
1681.000	1.108	7.036
1682.000	1.109	7.037
1683.000	1.091	7.019
1684.000	1.108	7.035
1685.000	1.124	7.052
1686.000	1.119	7.047
1687.000	1.122	7.049
1688.000	1.131	7.058
1689.000	1.128	7.055
1690.000	1.169	7.096
1691.000	1.176	7.103
1692.000	1.189	7.116
1693.000	1.126	7.053
1694.000	1.132	7.059
1695.000	1.120	7.046
1696.000	1.103	7.030
1697.000	1.142	7.068
1698.000	1.160	7.086
1699.000	1.157	7.083
1700.000	1.191	7.117
1701.000	1.221	7.147
1702.000	1.224	7.150
1703.000	1.226	7.151
1704.000	1.266	7.191
1705.000	1.276	7.201
1706.000	1.300	7.225
1707.000	1.284	7.209
1708.000	1.331	7.256
1709.000	1.322	7.247
1710.000	1.313	7.237
1711.000	1.305	7.229
1712.000	1.317	7.241
1713.000	1.350	7.275
1714.000	1.358	7.282
1715.000	1.349	7.273
1716.000	1.329	7.252
1717.000	1.326	7.250
1718.000	1.339	7.262
1719.000	1.372	7.295
1720.000	1.375	7.298
1721.000	1.400	7.323
1722.000	1.349	7.272
1723.000	1.341	7.264
1724.000	1.329	7.251
1725.000	1.306	7.229
1726.000	1.251	7.174
1727.000	1.228	7.151
1728.000	1.250	7.172
1729.000	1.244	7.166
1730.000	1.254	7.176
1731.000	1.285	7.207
1732.000	1.285	7.206
1733.000	1.257	7.179
1734.000	1.316	7.237
1735.000	1.325	7.246
1736.000	1.308	7.229
1737.000	1.285	7.206
1738.000	1.283	7.204
1739.000	1.262	7.183
1740.000	1.238	7.159
1741.000	1.227	7.147
1742.000	1.177	7.098
1743.000	1.219	7.139
1744.000	1.239	7.159
1745.000	1.224	7.144
1746.000	1.229	7.149
1747.000	1.264	7.184
1748.000	1.295	7.215
1749.000	1.273	7.193
1750.000	1.247	7.166
1751.000	1.248	7.167
1752.000	1.261	7.180
1753.000	1.236	7.155
1754.000	1.214	7.132
1755.000	1.220	7.138
1756.000	1.243	7.162
1757.000	1.269	7.188
1758.000	1.257	7.175
1759.000	1.250	7.168
1760.000	1.257	7.175
1761.000	1.282	7.200
1762.000	1.271	7.189
1763.000	1.280	7.198
1764.000	1.261	7.178
1765.000	1.253	7.170
1766.000	1.266	7.183
1767.000	1.287	7.204
1768.000	1.312	7.229
1769.000	1.342	7.259
1770.000	1.359	7.276
1771.000	1.374	7.291
1772.000	1.369	7.286
1773.000	1.355	7.271
1774.000	1.401	7.317
1775.000	1.398	7.314
1776.000	1.435	7.351
1777.000	1.424	7.340
1778.000	1.432	7.348
1779.000	1.465	7.381
1780.000	1.469	7.385
1781.000	1.451	7.367
1782.000	1.451	7.366
1783.000	1.434	7.349
1784.000	1.437	7.352
1785.000	1.386	7.301
1786.000	1.364	7.278
1787.000	1.341	7.256
1788.000	1.355	7.270
1789.000	1.351	7.266
1790.000	1.303	7.218
1791.000	1.269	7.184
1792.000	1.198	7.112
1793.000	1.212	7.126
1794.000	1.197	7.111
1795.000	1.187	7.100
1796.000	1.213	7.126
1797.000	1.158	7.071
1798.000	1.128	7.041
1799.000	1.170	7.083
1800.000	1.160	7.073
1801.000	1.165	7.078
1802.000	1.192	7.105
1803.000	1.191	7.103
1804.000	1.178	7.091
1805.000	1.195	7.108
1806.000	1.196	7.109
1807.000	1.234	7.146
1808.000	1.271	7.183
1809.000	1.315	7.227
1810.000	1.298	7.209
1811.000	1.310	7.222
1812.000	1.320	7.231
1813.000	1.296	7.207
1814.000	1.237	7.149
1815.000	1.226	7.137
1816.000	1.256	7.167
1817.000	1.277	7.188
1818.000	1.296	7.206
1819.000	1.320	7.230
1820.000	1.263	7.174
1821.000	1.246	7.156
1822.000	1.214	7.124
1823.000	1.232	7.143
1824.000	1.228	7.138
1825.000	1.228	7.138
1826.000	1.207	7.117
1827.000	1.238	7.148
1828.000	1.275	7.185
1829.000	1.271	7.181
1830.000	1.248	7.157
1831.000	1.255	7.164
1832.000	1.240	7.149
1833.000	1.242	7.150
1834.000	1.205	7.114
1835.000	1.188	7.097
1836.000	1.213	7.122
1837.000	1.201	7.110
1838.000	1.220	7.128
1839.000	1.186	7.094
1840.000	1.196	7.104
1841.000	1.172	7.079
1842.000	1.268	7.176
1843.000	1.273	7.180
1844.000	1.277	7.185
1845.000	1.259	7.167
1846.000	1.233	7.140
1847.000	1.238	7.145
1848.000	1.273	7.180
1849.000	1.347	7.254
1850.000	1.332	7.238
1851.000	1.298	7.205
1852.000	1.292	7.199
1853.000	1.277	7.183
1854.000	1.279	7.185
1855.000	1.260	7.166
1856.000	1.235	7.141
1857.000	1.202	7.108
1858.000	1.196	7.102
1859.000	1.220	7.125
1860.000	1.223	7.128
1861.000	1.224	7.129
1862.000	1.223	7.128
1863.000	1.285	7.190
1864.000	1.302	7.207
1865.000	1.269	7.174
1866.000	1.266	7.171
1867.000	1.274	7.178
1868.000	1.250	7.154
1869.000	1.231	7.135
1870.000	1.207	7.111
1871.000	1.212	7.115
1872.000	1.213	7.116
1873.000	1.200	7.104
1874.000	1.210	7.113
1875.000	1.196	7.100
1876.000	1.241	7.145
1877.000	1.217	7.121
1878.000	1.192	7.095
1879.000	1.157	7.060
1880.000	1.161	7.064
1881.000	1.170	7.072
1882.000	1.138	7.041
1883.000	1.130	7.033
1884.000	1.144	7.047
1885.000	1.146	7.048
1886.000	1.149	7.051
1887.000	1.158	7.060
1888.000	1.179	7.081
1889.000	1.188	7.090
1890.000	1.175	7.076
1891.000	1.144	7.045
1892.000	1.178	7.080
1893.000	1.197	7.098
1894.000	1.196	7.097
1895.000	1.200	7.101
1896.000	1.189	7.090
1897.000	1.205	7.106
1898.000	1.208	7.108
1899.000	1.217	7.118
1900.000	1.194	7.094
1901.000	1.174	7.074
1902.000	1.155	7.055
1903.000	1.142	7.042
1904.000	1.146	7.045
1905.000	1.135	7.035
1906.000	1.124	7.023
1907.000	1.126	7.025
1908.000	1.136	7.035
1909.000	1.171	7.070
1910.000	1.196	7.095
1911.000	1.135	7.034
1912.000	1.122	7.021
1913.000	1.113	7.011
1914.000	1.125	7.024
1915.000	1.081	6.979
1916.000	1.062	6.960
1917.000	1.095	6.993
1918.000	1.057	6.955
1919.000	1.073	6.971
1920.000	1.099	6.997
1921.000	1.087	6.985
1922.000	1.078	6.975
1923.000	1.079	6.977
1924.000	1.064	6.961
1925.000	1.025	6.922
1926.000	1.072	6.969
1927.000	1.102	6.999
1928.000	1.139	7.035
1929.000	1.129	7.025
1930.000	1.093	6.989
1931.000	1.080	6.977
1932.000	1.111	7.008
1933.000	1.089	6.985
1934.000	1.092	6.987
1935.000	1.101	6.997
1936.000	1.076	6.972
1937.000	0.982	6.877
1938.000	0.952	6.848
1939.000	0.940	6.835
1940.000	0.925	6.820
1941.000	0.879	6.774
1942.000	0.906	6.801
1943.000	0.928	6.822
1944.000	0.944	6.839
1945.000	0.955	6.849
1946.000	0.942	6.837
1947.000	0.908	6.802
1948.000	0.845	6.739
1949.000	0.850	6.745
1950.000	0.901	6.795
1951.000	0.930	6.824
1952.000	0.980	6.874
1953.000	0.991	6.885
1954.000	0.951	6.845
1955.000	0.915	6.808
1956.000	0.859	6.752
1957.000	0.919	6.812
1958.000	0.880	6.773
1959.000	0.846	6.739
1960.000	0.859	6.752
1961.000	0.853	6.745
1962.000	0.856	6.748
1963.000	0.884	6.776
1964.000	0.856	6.749
1965.000	0.865	6.757
1966.000	0.869	6.760
1967.000	0.853	6.744
1968.000	0.842	6.733
1969.000	0.837	6.729
1970.000	0.858	6.749
1971.000	0.830	6.721
1972.000	0.871	6.762
1973.000	0.877	6.768
1974.000	0.895	6.786
1975.000	0.911	6.801
1976.000	0.921	6.811
1977.000	0.928	6.818
1978.000	0.938	6.828
1979.000	0.937	6.828
1980.000	0.963	6.853
1981.000	0.996	6.886
1982.000	1.010	6.900
1983.000	0.980	6.870
1984.000	1.005	6.894
1985.000	0.987	6.876
1986.000	0.972	6.861
1987.000	0.964	6.853
1988.000	0.958	6.847
1989.000	1.020	6.909
1990.000	1.030	6.919
1991.000	1.008	6.896
1992.000	1.063	6.951
1993.000	1.039	6.927
1994.000	1.111	6.999
1995.000	1.095	6.983
1996.000	1.079	6.967
1997.000	1.070	6.958
1998.000	1.120	7.007
1999.000	1.144	7.032
2000.000	1.142	7.030
2001.000	1.142	7.030
2002.000	1.189	7.076
2003.000	1.191	7.078
2004.000	1.249	7.136
2005.000	1.274	7.161
2006.000	1.273	7.160
2007.000	1.253	7.140
2008.000	1.323	7.209
2009.000	1.272	7.158
2010.000	1.297	7.183
2011.000	1.341	7.227
2012.000	1.364	7.250
2013.000	1.385	7.271
2014.000	1.439	7.324
2015.000	1.458	7.343
2016.000	1.469	7.355
2017.000	1.446	7.331
2018.000	1.425	7.310
2019.000	1.398	7.283
2020.000	1.381	7.266
2021.000	1.417	7.302
2022.000	1.446	7.330
2023.000	1.461	7.345
2024.000	1.442	7.327
2025.000	1.406	7.290
2026.000	1.414	7.298
2027.000	1.394	7.278
2028.000	1.371	7.254
2029.000	1.365	7.249
2030.000	1.341	7.225
2031.000	1.321	7.205
2032.000	1.333	7.216
2033.000	1.351	7.234
2034.000	1.371	7.254
2035.000	1.364	7.247
2036.000	1.409	7.292
2037.000	1.420	7.303
2038.000	1.404	7.287
2039.000	1.389	7.272
2040.000	1.416	7.299
2041.000	1.418	7.301
2042.000	1.407	7.289
2043.000	1.411	7.293
2044.000	1.425	7.307
2045.000	1.434	7.316
2046.000	1.427	7.309
2047.000	1.455	7.336
2048.000	1.423	7.304
2049.000	1.469	7.350
2050.000	1.433	7.314
2051.000	1.382	7.263
2052.000	1.379	7.260
2053.000	1.386	7.267
2054.000	1.386	7.267
2055.000	1.363	7.244
2056.000	1.341	7.221
2057.000	1.316	7.197
2058.000	1.364	7.244
2059.000	1.343	7.223
2060.000	1.363	7.243
2061.000	1.342	7.222
2062.000	1.334	7.214
2063.000	1.358	7.237
2064.000	1.384	7.263
2065.000	1.395	7.274
2066.000	1.426	7.306
2067.000	1.452	7.331
2068.000	1.443	7.322
2069.000	1.380	7.258
2070.000	1.370	7.249
2071.000	1.347	7.226
2072.000	1.423	7.301
2073.000	1.450	7.328
2074.000	1.466	7.345
2075.000	1.451	7.329
2076.000	1.444	7.322
2077.000	1.440	7.317
2078.000	1.427	7.304
2079.000	1.414	7.291
2080.000	1.414	7.292
2081.000	1.420	7.297
2082.000	1.402	7.279
2083.000	1.370	7.247
2084.000	1.380	7.257
2085.000	1.383	7.260
2086.000	1.381	7.258
2087.000	1.347	7.224
2088.000	1.324	7.200
2089.000	1.334	7.210
2090.000	1.373	7.249
2091.000	1.374	7.250
2092.000	1.340	7.216
2093.000	1.330	7.206
2094.000	1.348	7.224
2095.000	1.362	7.237
2096.000	1.407	7.283
2097.000	1.391	7.266
2098.000	1.339	7.214
2099.000	1.348	7.223
2100.000	1.311	7.186
2101.000	1.294	7.169
2102.000	1.312	7.187
2103.000	1.295	7.169
2104.000	1.311	7.186
2105.000	1.302	7.176
2106.000	1.299	7.173
2107.000	1.304	7.178
2108.000	1.329	7.203
2109.000	1.335	7.209
2110.000	1.395	7.268
2111.000	1.357	7.230
2112.000	1.339	7.213
2113.000	1.262	7.135
2114.000	1.278	7.151
2115.000	1.295	7.167
2116.000	1.257	7.129
2117.000	1.205	7.078
2118.000	1.234	7.106
2119.000	1.215	7.087
2120.000	1.168	7.040
2121.000	1.159	7.031
2122.000	1.161	7.033
2123.000	1.165	7.037
2124.000	1.198	7.070
2125.000	1.197	7.068
2126.000	1.220	7.091
2127.000	1.183	7.054
2128.000	1.179	7.050
2129.000	1.167	7.038
2130.000	1.156	7.027
2131.000	1.165	7.036
2132.000	1.195	7.065
2133.000	1.199	7.069
2134.000	1.149	7.019
2135.000	1.162	7.032
2136.000	1.138	7.008
2137.000	1.119	6.989
2138.000	1.123	6.993
2139.000	1.097	6.966
2140.000	1.078	6.947
2141.000	1.073	6.943
2142.000	1.108	6.977
2143.000	1.138	7.007
2144.000	1.090	6.959
2145.000	1.089	6.958
2146.000	1.071	6.940
2147.000	1.027	6.895
2148.000	0.986	6.855
2149.000	0.956	6.825
2150.000	0.931	6.799
2151.000	0.928	6.797
2152.000	0.950	6.818
2153.000	0.928	6.797
2154.000	0.919	6.787
2155.000	0.951	6.819
2156.000	0.961	6.828
2157.000	0.934	6.802
2158.000	0.945	6.812
2159.000	0.970	6.837
2160.000	0.965	6.833
2161.000	0.947	6.814
2162.000	0.994	6.861
2163.000	1.004	6.871
2164.000	1.004	6.870
2165.000	1.009	6.875
2166.000	1.078	6.945
2167.000	1.096	6.962
2168.000	1.107	6.973
2169.000	1.053	6.919
2170.000	1.087	6.953
2171.000	1.077	6.942
2172.000	1.096	6.962
2173.000	1.052	6.918
2174.000	1.091	6.956
2175.000	1.103	6.968
2176.000	1.103	6.969
2177.000	1.078	6.943
2178.000	1.106	6.971
2179.000	1.131	6.996
2180.000	1.130	6.994
2181.000	1.119	6.984
2182.000	1.129	6.993
2183.000	1.119	6.983
2184.000	1.078	6.942
2185.000	1.076	6.940
2186.000	1.064	6.928
2187.000	1.048	6.912
2188.000	1.075	6.939
2189.000	1.131	6.994
2190.000	1.121	6.984
2191.000	1.142	7.006
2192.000	1.125	6.988
2193.000	1.147	7.010
2194.000	1.156	7.018
2195.000	1.168	7.031
